start_year	end_year	File	Text
1644	1645	pst.000053235190-seq_0331.txt	SEPTEMBERNOVEMBER 1645.                           313  Alsoo nae 't gebruijck dier landen den heere een derde treckt van de goederen der overledene (1) personen, soo was de Comp bij versterf van eenen Huretam in Nellegamme R 91 in contant, 50 amanor padij, 150 stux koebeesten ende 150 stux buffels toegevallen, waervan de contanten, padij ende 52 beesten reede voldaen was, ’t resterende bestiael ’t welck int bosch opgevangen most worden stont t'zijner tijt te volgen.  Opt versoeck aen den generael in Colombo om vier wijffkens tot de vanghst der wilde oliphanten te gebruijcken hadde deselve gedient, dat d'onse daermet soude accomoderen zoo haest de jacht in Suffregam ende Cota ge- eijndight was, dan gemerekt middelerwijl den bequaemsten tijt quame te verlopen hadden d’onse gemelten generael daerom andermael lastigh gevallen maer tot noch toe geen antwoort becomen.  Nae bij d'onse bespeurt wert soude diverse harer huijsgesinnen wel ge- negen wesen om in Comp' district te comen woonen, dat bij hunnen generael niet toegestaen wert, de saecke daervoor aensiende dat, soo de dorpen die den Portugees int besith heeft ons toequamen met der tijt soodanigh souden toenemen dat men ’tgarnisoen omtrent Gale uijt het incomen dersclver goude connen onder- houden.  De jachten Limmen ende Wingurla behielden aldaer over, 't eerste om int laetste van Augustij aenstaende ’t nodige voor desen geeijscht van Cormandel te halen ende ’tlaetste om in toecomende int vaerwater tusschen Negombo ende Gale te gebruijcken.  10 November 1645. Op dato becomen met ’t jacht de Waterhont over Cormandel ende Malacca twee distincte missiven van 20 Augusti ende 17 Sep- tember passato van den gouverneur Jan Thijssen, waermede ons adviseert alsdat de schepen Amsterdam, gemelten Waterhont ende ’t Quelpaert de Hazewint met hare ladinge ende onse jonghste advijsen van den laetsten Julij passato aldaer op primo September gesamentlijeck wel waren gearriveert, alsoock mede den .. () d ’t schip de Vrede uijt Parsia met 15 soldaten ende eenige ammunitie etc , 'twelck nae overgevingh van dien den 11 d weder nae Coromandel vertrocken was om van daer met cleden volgens onse ordre herwaerts te comen. Soo was nevens gemelte Waterhont 't schip Amsterdam om rijs als andere nootlijckheden mede naer Paliacatte vertrocken, dat tegens 20 October weder in Gale verwacht wert om alsdan met canneel volladen sijnde (die onderwijl te gemoet sagen) noch voor ’t vertreck der retourschepen herwaerts te navigeren.  Door schaersen regen en heeten sonneschijn was den rijs opt velt meest vergaen ende wert derhalven allerwegen lantwaert in bij vee ende menschen grooten honger geleden, soodat d'’uijtgesette erijchsmacht in Hacman noch van  (1) Het HS. heeft: overlevende. (2) Niet ingevuld in het MS.  En                                        Original from Digitized by Google                            PENN STATE 
1644	1645	pst.000053235190-seq_0325.txt	JUNI 1645.                              307  sijne missive van 17 April 84 balen ofte 10080  Ceijlonse caneel (sijnde alles 'tgunt sedert de jonghst gesondene versamelt off bijeen becomen had) herwaerts. Seght in den selven dat hij nae Mature geweest ware en dat hem aldaer de principale hooffden der omleggende dorpen (van Billigam corle, Daladas corle ende Morve corle, om haer onder d'Comp' gehoorsaemheijt te begeven) bijge- comen waren, met belofte alles ’t gunt haer wegens d’Comp" (gelijck voor desen bij de Portugesen) mochte gemandeert werden naerstelijck gouden naercomen. ’t Getal der dorpen, in gemelte drie corlas gelegen en eertijts niet bij den Portugees gepussideert, wierden over de driehondert int getal bevonden, d'welcke alle door d'heer Joan Thijssen na dat lants gebruijck soo hij seght aen de Araetches, Apheamis, Lascarins en andere behoeftige om haer te connen onderhouden uijt- gedeelt waren, alsoo 't meerendeel van dien geene inwoonders hadden, oversulx de Comp vooreerst daer weijnigh proffijten van te trecken stont. Den vicereij Dom Philippo was ult Meert, na) alvorens Manuel Mascarinhas Oome in sijn plaets als generael gestelt kad, van Colombo nae Goa vertrocken ende soude sijn Ex door hart onstuijmich weer schipbreuck geleden ende wel 24 fusten verloren hebben, doch ’t geeckerste was dat sijn Ex' gich tusschen Negombo ende Manaer binnen Calpatin met eenige vaertuijgen gesalveert hadde, doch off daer off in Jaffnepatnam verwinteren off sijn reijse andermael naer Goa, dat al wat laet was, ondernemen sal, moste den tijt leeren. Van Radja Singa wierd ’t minste niet vernomen. Wat sijn dessave, die sich int geberghte onthout, daer uitrechten bleeff onbekent, d’Buffels ende koebeesten wierden omtrent Gale soo schaers dat naulijcx 't garnisoen ende volck te velde waerts in gelegen conden spijsigen, ende dienden geen meer daer- omtrent van cant geholpen te werden bijaldien men ’t lant wederomme als voren wilde laten ploegen, oversulx d'heer Joan Thijssen partije volx naer Waluwe voornemens was te genden om daer eenigh vee voor gelt off met gewelt te be- comen.  Den E. Jan Thijssen bleeff voornemens den nieuwen generael Manuel Mascarinhas Ome met een courtois brieffken te begroeten, ende daernevens te versoecken hij d’onse (alsoo d'oliphantsvangst op d'hant quam) met vier wijffkens ofte tamme ettenes 'tzij te koop ofte te leen wilde accomoderen, midts sijn Ed. in desselffs vangst nae so wilden laten participeren. Bij de brieven, van den coopman Laurens Maerschalck in Februarij, Meert ende April passato uijt Bata- caloa aen d’gouverneur Joan Thijssen geschreven, wert vernomen dat de Singalesen hem ’t zedert ’t contract met den Portugees beraemt niet) de minste maintimentos t zij voor gelt off anders hadden toegebracht, maer getracht hem van honger te doen consumeren gelijck, bijaldien niets in voorraet gehad hadde, consequent gevolcht soude sijn geworden, en schamen haer d’zelve niet trotselijcken rontuijt te seggen dat wij ende de Portugesen 't eijlant Ceijlon halff en halff gepart hadden. Zoo waren oock twee bedes, die de Comp" daer heijmelijcken van wasch ver- sorcht hadden, 20 25 dagen geleden door den Radja om ’t leven doen brengen.  En                                        Original from Digitized by Google                            PENN STATE 
1644	1645	pst.000053235190-seq_0319.txt	APRIL 1645.                                                     301  staets der Hollanderen, achte ick seer nadien het een persoon zij die seer wel gedient heeft ende alle d’eere meriteert die hem connen werden gedaen. In de brieff, die de Gouverneur Generael van Jacatra mij geschreven heeft, zeght hij dat bet vorder dat mij te seggen had refereert tot U. L. met vertrouwen mij satisfactie soude geven in alles dat mijn soude aergenaem sijn. Hetwelck soo sijnde soo souw ick wenschen dat U. L. mij aen dit mijn hoff een persoon wilde senden van vertrouwen ende qualiteijt met wien ick mochte tracteren veele saecken van emportantie, die ick hem te communiceren heb, ende hem te thoonen de genegentheijt ende lieffde , die ick heb tot de Hollantse natie, ende om hem te com- municeren de saecken, die de Gouverneur Generael van Jacatra in de sijne seght tot U. L. te refereren.  ls de antwoort op dese sal gecomen sijn sal ick U.L. vergelden de diensten die mij zijt doende, ende largo op de zijne antwoorden. Jegenwoordigh niet anders dan Gode bevolen. Van Candia ende dit mijn hoff 16 Februarij 1645. Nae 't sluijten deses sijn de Portugesen gecomen omtrent de landen die mij waren gehoorsamende van de dessavas van Soffrogam ende de vier vorlas, daer mijn volck op deselve sijn gevallen ende haer hebben doen retireren nae Colombo. Soo zij weder comen naer voorseijde landen, sal ick haer gaen vinden. Was ondertekent: Raija Singa).  Naerdat de brieffdragers aen d'Heer Maetsuijecker onder andre propoosten verclaert hadden uijt gijn Maij' verstaen te hebben nimmermeer ofte in der eeuwig- heijt geen vrede met de Portugesen soude maecken, versochten antwoort op haer brieff en corte depesche, dat haer gewiert, luijdende aldus:  Grootmachtigh Keijser.  U keijserlijcke Maij" brieff heb ick gisteren den laetsten Februarij binnen Cruz de Gale eerbiedigh ontfangen, ende uijt de brengers met vreughde verstaen Uwe Maij" goede dispositie ende gesontheijt, deweleke God geve veele jaren Soodanigh mach continueren ten besten van sijn Maij onderdanen ende bontge- noten, onder welcke wij de eerste sijn. Hadden wel gewenscht met den Portugees in geen deijlinge der landen hadden moeten treden, alvoren ijemant van Uwe Maij wegen gecommitteert ware geweest die deselve hadde mogen assisteren, maer en hebbe sooveel tijts van den vicereij Dom Philippo, die op sijn vertreck naer Goa staet, niet connen vercrijgen, maer hebben in plaetse van dien bedongen dat, bij aldien bevonden wierden bedrogen te sijn, binnen de tijt van een jaer daervan mogen provoceren gelijck Uwe Maij' uijt onse vorige heeft verstaen, waermede alles gesalveert blijft, sullende ons aengenaem sijn bij aldien Uwe Maij' gelieft aen te wijsen waerin vercort sijn, opdat sijnent wegen reparatie mogen versoecken. Van gelijcken is om der Portugesen wille geschiet dat onse naem int contract der deijlinge staet ende niet Uwe Maij', wien de landen eijgen toecomen, sullen omtrent andere                                                Original from Digitized by Google                                    PENN STATE 
1644	1645	pst.000053235190-seq_0133.txt	DECEMBER 1644.                                    115  De schenckagie ende oncosten van dit jaer beliepen f 13157.12. Met ’t affsterven van Ongakeem en succederen van Ongadingh waren dubbelde schenckagien gedaen en d'ongelden volgens obligatie wegens de jachten d'anno voorleden betaelt, dese, als ’t repareren van de logie en ’t schip, gedurend welcke veel rijs, arracq, asijn en soudt geconsumeert ende drie ververschdagen sweecks bij gebreck van soutvleesch gegeven waren, hadden d'’oncosten vrij vergrovt, des gedachte Bronchorst ten dienste van de Comp nodich achtede dat het schip off de schepen derwaerts seijlende van alles beter versorcht wirden, aengesien deselve aldaer (behalve de heen en weder reijse) wel zeven maenden bleven tarderen en bij onverwacht deisaister in groote ongelegentheijt (dat God verhoede) gouden connen vervallen. Beseijden dien mosten alle guastos uijt d’'aengebrachte contanten betaelt worden, 't gunt de Comp voe naedeeligh was.  Hiertegens was soo op de coopmanschappen als 'sconincx en ’s prinsen oude schult, die nu voldaen hadden, f 9712.15.15 geadvanceert, daernevens bedroegen d'ontvangeue schenckagien f 1570.1.8, ende waren d'onderstaende, te weten:  19500 groote casjens door den coninc aen den coopman Bronchorst  geschoncken. 9 T. 5. fijn silver van den prins Dickonghwee alsvore. 6000 T. swaerte zijde van den coninck aen d’Ed. H" Generael. 1400 T. swaerte van de Maij' 1400 T. swaerte door Ongadingh     aen voors, Bronchorst vereert. 2000 T. swaerte door Ongaton  Tot procure van de 120 picols Tonquinsche zijde voor Nederlandt vondt meergenoemde Bronchorst (onder correctie) geraden, dat om den Japansen eijsch niet te vercorten een der bequaemste ondercoopluijden met een cleen jacht en sufficant capitael tot in de maenden September ende October nae 't vertrec van ’t ordinarij handelschip over bleeff, om deselve becomen hebbende van daer herwaerts ende dan voorts met de retourschepen nae ’t patria versonden te worden. Soo con ooc wel den geordounneerden ondercoopman tot de wedercomst van hem Bronchorst in Toncquin verblijven, middeler tijt op ’s Comp' logie reguard nemen en naderhant bericht van saecken doen, om welcke, als de petitie voor Japan te versorgen, den president Elseracq een contant capitael van 135.000 taijlen sustineerde te vereijsschen en ooc voornemens was derwaerts te largeeren, waervan geseijden Bronkhorst op sijn arrivement in Taijouan den gouverneur Caron rapport doen sou, en sich naer gehouden communicatie conform sijn E. ordre quijten.  Voor bovengemelte 135.000 taijlen souden nae calcula connen gecocht worden d'ondergeschreven partijen, namentlijck :  En                                        Original from Digitized by Google                             PENN STATE 
1644	1645	pst.000053235190-seq_0127.txt	TONKIN, DECEMBER 1644,                              109  meer als met twintich kisten van de Hollantschen prince gesonden comen, soo ver- svecken eerbiedelije, omme de vruntschap tusschen Annam ende Hollant te vergroten, ons een weijnich van geseijde silver gelieft te laten houden om te negotieren, willende de reste Uwe Maij' op leverantie van zijde terhand stellen, ouder belofte in de toecomende twaelffde mane met groter capitael verschijnende Uwe hoogh' meerder sullen toestaen; dit doende, etc,  Dit versoeck wird den conine door den tole Inne Oursula ter hand gestelt, die ’t selve sonder te willen lesen neder leijde, seggende vaa Bronekhorst'’s intentie niet ignorant was, ende bleeff alsoo tot 14 deses voornoemden maents bij sijnen geltgierigen cijsch persisteren, als wanneer van de 20 kisten 123 makende 10 kisten fijn begeerde, die ooe stonds aen van boort gehaelt ende hem behandicht wirdeu. Item verclaerde sijne Maij' wijders, indien ’t aenstaende jaer wederom de negotie aldaer wilde ondernemen, dat sonder eenige dubie in de uijtreijckingh van de versochte 25 kisten mosten condescenderen en daernevens 20 stucx laeckenen, 10 p. rode, 5 stuex swarte, 3 moerfac ende 2 stucx blauwe, item 100 stucx sarasses als eenige goeden alamber off barnsteen beschaffen, wele meergemelten Bronckhorst om tot den handel te geraecken had moeten accorderen, ende was denselven van opinie sulex oock effect sorteren off de negotie in dat riek surcheren most, oordelende 25 kisten weijnich te sijn in vergelijckingh van 50 d die Hartsinck voortijts had gegeven. Wel was bij hem getracht den coninc met een donatie van 3 kisten contentement te doen en tot afstand van den impertinenten ecijsch te bewegen, maer den gier had sich alsints gemijd en d'aenlockende vrucht der geltwinste gesmaect, gelijc hij dan op voorgemelte 124 kisten de helft g'alvanceert ende de grove zijde jegens 15 faccaer gelevert hadde, die Bronckhorst van de burgers voor geen 35 gewichten sou hebben willen aennemen.  Tot debat van de reproches, door haer Ed genomineerden Bronckhorst toegepast wegens de voorbarige solicitatien om tot audientie te geraecken, diende sijn EB, met toedragend respect en modestie d'uijtevmst van gaecken getoont had hoe onverwacht en avantagieus de commercie gefineert, item gelijck haer Ed. wel seijden de lasten ende stribbelingh, die de Comp aldaer subject was, uijt de brutalite dier menschen haren oorspronck namen, invoegen allegeerde Bronekhorst het (onder correctie) niet aen sijn debvoir maer aen des conincx redelijckheijt gemancqueert hadde.  In plaetse van den capado Ongakeem was een ander van groot aensien , met namen Ongadingh, gesuccedeert, denselven had ooc 1000 T. op leverantie van zijde gevordert, waervan hem de helft verstrect, ende voorts solpher , ten prijse gelijc die den coninc aennam vercocht wird. Een matigh geschenc was voorschreven Ondagingh gedaen om hem tot de Comp" genegen te maken, gelijck hij ooe reeds getoont en belofte van continuatie gepresteert hadde,                                                Original from Digitized by Google           j                        PENN STATE 
1644	1645	pst.000053235190-seq_0084.txt	66                                                           MALAKA  goet gedacht partije thin op te coopen, om alsoo de schult met 'tinhouden van de gerechtigheijt te vergelijcken, zoodat de Comp' nu van Radje niet meer als 20 ende in alles noch 512 bidder () thin in Perah competeerde, welcke debiteurs piet in loco waren. Radje had den thin geer onredelijck gevordert, selfs van de- geen die tot de mesnagie gehoorde, ende d’onse doorgaens vrij gequelt, in voegen voorschreven Walraven onverrichter saecke nae Queda vertrocken was.  Gedachten Radje schreeff den gouverneur dat onmachtigh was de Cambod- jars t'overhandigen off contract te sluijten, buiten voorkennis ende wil van d’Atchinse coningin, aen wien vier personen geschickt had, om haer hoogh" be- lieven te verstaen. Voorders claeghde geer over Obbes inpertinentie ende scholt hem voor een hont.  Den 227 November was ’t fluijtschip den Engel na Queda gesonden om Sr Walraven preadvertentie van de geruchten (in Patanij lopende) te doen, mits- gaders Perahs rivier andermael te besluijten.  Uijt Raccan waren drie gesanten verschenen die pascedul versochten voor Radje Bongsoe om nae Johor te gaen en keeren ende was hun deselve geworden, mitsgaders Radjas brieff met complementos beantw oort.  Den Johorit had bij twee brieffdragers versocht twee verlopen Atchinders die reeds d'Atchinse gesanten toegestaen,ende uijt vrese van andermael slaefflijck te werden ontvlucht waren; ’t versoeck was hem als onbillick ontseijt en de ge- santen gedepescheert. d'Heer gouverneur susteneerde den Johorsen hooghmoet Buccessive toenam, gecauseert uijt de slapheijt ende lichtgelovigheijt des commissaris Pieter Sourij, eenlijck gegrontvest op de simple en geveijnsde toeseggingh des conings van de rebellige Rombouwers te sullen straffen, waerop niet gevolcht, integendeel de Intches Tando ende Itam met hun gevolch gelargeert waren.  De gesanten uijt Delij waren weder gedepescheert en matigh vernoeght. Den panglima was een brieffken van excuse met verhael van saecken en de straff aen d'onse gepleeght nevens een smal geschenck toegesonden, voor welckers be- dragen den schuldigen sergiant Lambert gedebiteert bleeff; 'trijsgewas was daer wel geslaeght, en sou Malacca in noot daervan connen gerieft werden,  Den oppercoopman Dirck Schouten had sijn ordre van na Cabo Rachado te lopen niet gevolcht, maer om de Suijt gesteecken, waerdoor den Engelsen Willem g’eschappeert was, d'heer van Vlieth meende hem met de beseijlste Schepen tot aen Poulo Lada echter had behooren te volgen, alsoo midts de twee inhebende Maccaose Portugesen, eenighsints onvrij mocht gehouden werden.  De Guseratse Mooren hadden geen afftreck in cleden, inclineerden op Perach, gunt hun ontseijt was, nu namen voor na Queda te gaen. Hare goederen Waren incoop getaxeert op 148851 r, maer bij accoord souden veerthien hondert realen beta Jen-  De Mooren uijt Trancquebare sonden ende vercochten hunne cleden wijd (1)  ol  pBidoor is 3 B" (Munte Waardije, Maten en Gewigtens van Indien, Middelburg 1691, bls. 18).  Original from  Digitized by Google                           PENN STATE 
1644	1645	pst.000053235190-seq_0090.txt	12                                                              MALAKA  geen Christenen bandelen. Welcke Mooren als die van Trancquebare, Comp' cleden- handel zeer bedorven, sulx den winckelier die maentlijck besijden 't verstreckte aent garnisoen de cas noch stijffde nu contanten quam te trecken.  Van d’uijtstaende schulden quam noch weijnich in. De troublen der boose Manicabers maeckten d'inhabitanten omsichtigh ende de ecleene negotie vrij slapper, in voegen geen gelt vernomen wird. Sijn E, meende de geprojecteerde gracht bij der hant te nemen ende de penningen door arbeijt in te trecken ; anders wist geen raedt de Comp aen ’t hare te helpen. 't Jacht de Lieffde souw in corten om vertimmert te werden volgen; daer bleven noch de Vos en Cleen Rensburch, item ’t fluijtschip de Wolff met twee welgemande chaloupen, waer- mede het vaerwater genoech hbeseth ende schipper Mendonck als hooft in plaets van den oppercoopman Schouten gestelt bleeff. Den Wolff con tot den handel van Patan tijdigh g'emploijeert worden, om den peper alleen te crijgen, waerop ordre verwacht wiert.  Uijt de schepen Egmont en Berckhout waren 4000  buscrujt, een aem olij van olijven, een aem clappus d, eenige amunitie van oorloge ende andere scheepsbehoeften gelicht, waervoor ’t generael gecrediteert was.  d'Ongetemperde draoghte met schrale Noortooste winden, item de sieckte ende sterfte continueerde noch soowel onder de slaven als andere. De matrosen op de schepen waren oock niet vrij ende 't zedert de laetste besendingh van Antonio 8 personen gestorven, Den predicant Loosvelt was redelijck gereconvaliseert, maer con beswaerlijek tot vorige cracht geraecken, God wil hun alle met gesontheijt begenadigen. Gerrit Pietersen, bottelier, was van sonde jegens de natuijr overtuijght ende mitsdien in zee ter doot gebracht, de Heere wil 't Christendom van sulcken grouwel bewaren.  Adij 7 Meert comt van Malacca ’t jacht de Lieffde. Den inhout des brieffs van den gouverneur vervath gemelte jacht nodigh vertimmert diende, beseijlt en vlot gaende was, dat ’t selve nevens andere soodanige tijdelijck te gemoet sagh, also Cleijn Reijnsburch slecht beviel ende den Vos en Wolff dan eenigh resteerde, waervan de laetste soo geen contrarij ordre bequam, int begin des Suijder moessims met den oppercoopman Schouten naer Patanij etc meende te senden. De cruijtkelder op de punt Wilhelmus was voltoijt met twee verwulften, op Ernestus dienden der noch een, die met cleene costen can voltroeken worden.  De chaloup de Goede Hoop was tot advertentie van ’t fluijtschip den Engel voor Perahs rivier gesonden, dat wel op hoede en slachvaerdich sou gijn jegens d'aencomst en overval der Atchinse geleijen; sijn E. verwachtede dies- aengaende nader ordre.                                              .  Op 26 Januarij verschenen twee gesanten uijt Queda met een brieff van den coningh en veracht geschenck van 6 stux slechte negros cleden, waerbij  versocht een nieuw pas om sijn schip nae Bengale te senden. De gesanten wierden wel onthaelt, ’t versoeck ontseijt ende herwaerts gewesen,  En                                         Original from Digitized by Google                              PENN STATE  
1644	1645	pst.000053235190-seq_0047.txt	MEI  1645.                                                        99  den burger voor vijff off soo veel jaren als haer Ed. mochten goet vinden, van de thiende der specerijen behoorde g'eximeert te blijven, waerdoor dan oock de desperate schulden te beter incomen, en de burgers te gevoeghlijcker van hare etende interest verlicht souden worden. Men ontfangh der thiende beliep jaerlijex  3000 realen, daertegens conden 3 a 4000 guldens op affcortingh van schult in-  gehouden worden, om den burger te soulageren.  Soo conde men oock de geene die uijt Nederlant off van hier derwaerts trocken, en eenige parcken en slaven aenvaerden, mede vrijdom van thiende voor 6 off meer jaren gunnen, mits gehouden bleven 12 jaren in Banda te continueren ; nae ’t Hollandts gebruijck, daer de eijgenaers in eenige dijckagie van nieuwe landen vrijheijt van ordinaris acsijsen voor 10 a 12 jaren van de graefflijckheijt bij  octroij vereregen (), twelck dan soo hier als in Nederlandt door d’heeren meesters cundigh gemaeckt moest worden, ende nae sijn HE. opinie wel sommige tot over- varen sou bewegen.  Integendeel seijde tot Bandas en derselver burgeren nadeel te strecken, dat Gerrit van Luijnenburgh met sijn capitael van de weeskamer te lichten, ende aen de Comp'’ op wissel te laten, van daer herwaerts gelicentieert was, ende had daerom geresolveert Luijnenburgh tot nader ordre niet te laten vertrecken, om haer Ed. alvooren van Bandas hoedanigheijt te informeren.  Want meende het ondoenlijck was, ’tcapitael bij weesmeesters in twee jaren, veel min in twee maenden contant op te brengen, maer sou Luijnenburgh tselve connen becomen, ten deele contant, anderdeels in schepenkennissen op vaste hypotheek van de burgers, die weesmeesteren hem souden transporteren, ofte in't covpen van parcken met de schult des vercoopers van’t hesit rescontreren connen, alsoo de meeste burgers gelt van de weescamer op interest onder hypo- teecq besaten en geen andere middelen hadden.  Nu de parcken te willen executeren, daerdoor sou den burger geheel onder raecken, en de parcken weijnigh coopers vinden, aengesien den beroijden burger de penningen van weesmeesters moest lichten, ende de weescamer van contant ont- bloot sijnde, de gemeente niet sou adsisteren connen.  Het was seijde sijn E. wel sulcx Batavia niet min als Banda bemiddelde  burgers nodigh had, maer meende Luijnenburgh den coopman niet wesen sou, vermits hij te armbertigh, en oock genegen was weder in dienst te comen, om ondertusschen gijn geldt onder de Chinesen uijt te setten, waertoe hem d’heer Sweers bij particulier schrijvens animeerde, seggende dat trachten sou ten eersten met al siju contant herwaerts te keren, dewijl daervan 14 a 2 realen 's maendts con trecken, ende soo vooreerst niet cost in dienst geraecken, hij schepen van de stadt sou gemaeckt werden, dat hem wel 50 guldens maendelijex stondt op te brengen. De proeeduren des achtbaren raedts van justitie, susteneerde den gouverneur  (1) Vgl. G. de Vries Az., Het Dijks- en Molenbestuur in Holland's Noorderkwartier (Amsterdam 1876), 418,  Original from  Digitized by Google                            PENN STATE 
1644	1645	pst.000053235190-seq_0053.txt	SEPTEMBER 1645.                                          35  ckers discrete bejegeningh onsen goede name door d'eijlanden gedivulgeert en mits de weeringh van de Westersche handelaers, d'ingesetenen met hare coop- manschappen naer Banda getrocken worden en de Comp' bij occasie verder onder- soeck ende uitbreijdingh soude connen doen, tot apparenten aenwas van Bandas negotie ende stuttingh van haren bouvalligen staet.  Relaterende tot meerder bewijs dattet hoogh nodigh was, hoe eer hoe liever possessie te nemen, alsoo de Macassaren van daer jaerlijex wel 4 A 5000 saxkens met specerijen trocken, door weleken middel dan deselve aen de Engel- sche en andere waren verhandelt en de Comp alsoo in haren afftreck was g'em- pescheert geworden, in voegen oock voorseijde inwoonders uijt gevoelen der proffijten geanimeert bleven, jonge boomen aen te planten, bij welckers aenwas Dortsman vermeende dat gedachte eijlandt vermits sijn groote ende fertiliteijt meerder vrucht sou geven als alle de eijlanden van Banda te samen.  Niet minder waren nu oock de Maccassaren op de langh gesmaeckte voor- deelen verleckert, die apparent eer se deselve t’ eenemael verlieten, liever jets met de Engelse off Portugesen tot groot nadeel van de Comp souden mogen bij der handt nemen, exercerende haren handel op die eijlan:len seer sterck, gelijck noch ges derselver joneken onder ’t eijlandt Nijlo, 10 mijlen NO. van Damme gelegen, had sien leggen, tot verhandelingh van specerijen en solpher, om welcke te bemachtigen wel was genegen geweest, maer hun voorhoudeude onder ’t hooge landt achter een riff, daer met het jacht niet bij mocht, hadt ’t selve niet connen effectueren, te min alsoo ongeraden vond, d'inwoonders op voorverhaelde insichten van deselve door goedt tractement te winnen, eenigh misnoegen te geven.  De dorpen ende specerijboomen op Damme waren tot voordeel van de inwoonders op hoogh geberchde gelegen; ’t eijlandt con mede wel 3 4000 weerbare mannen uijtgeven, waerjegens met 25 30 soldaten, die oock meest sieck lagen, tot distructie van de boomen niet hadt connen ondernemen.  Op Timorlaut was jegens hoop niet van consideratie gevonden, maer nochtans bespeurt de Macassaren goo van daer als andere ontrendt gelegene eijlanden den ambergries en schiltpatshoorn gehaelt hadden, van welcke spetien ooek monsters bracht, die gedachte natie staende het wester mousson seer geduldich met cleene partijtjes opcochten, latende geen eijlanden onbesockt. Wat quantite daervan te becomen soude sijn, had Dortsman vermits de ecortheijt des tijts niet connen vernemen. Al de dorpen van de Oostzijde des voorschreven eijlandts hadden hun met de Comp in vrundschap verenocht, uijtgescijt een aensienelijck rooffnest A moijtuffe genaemt, ’t welck met force had moeten dwingen ('), sulex haer de noortse Timorlauwers op dat exempel goedtwilligh hadden aengeboden, ende den  vrede bij versoeck vercregen.  (1) Nadere bizonderheden bij Heeres in Bijdr. Kon. Inst. XLVI, 256. (,Oversulex ick met mijn twaelfenen de negorie, die op een verheven clip lach (een ontsachlick roofnest van d’ omgelegen dorpen) en daerinne omtrent 400 coppen waren, vermeestert en 't merendeel van de huijsen verbrant hebben").  Original from  Digitized by Google                           PENN STATE 
1644	1645	pst.000053235190-seq_0286.txt	268                             GOA GEIJLON.  te wesen. Middach geworden sijnde bleven d'heeren gecommitteerdens bij gijn E. eeten, en waren drij aensienlijecke personen met namen Manuel de Sousa Pineel, tresorier, Manuel Rames ende Bartholomeus Silveria, secretaris, tot de opsichte vant familie geordouneert, die ooek geduijrich de tafel assisteerden. Thien van de H" vieereijs hellebardiers waren sijn E. tot een lijffguarde toege- voeght, met noch groot getal andere dienaren.  Naer dat nu d'H"" gecommitteerdens diektmael met eenige schriften over ende weder gegaen ende langen tijt vergadert geweest, oock verscheijden con- ferentien, contestatien ende protestatien gevallen waren, is eijndelijck nae veele moeijtens ende gedane instantien tot eorte expeditie den thienden November dit volgende aldus geaccordeert ende wederzijds besloten.  Translaet uijt het latijn.  Provisioneel verdrach over de nieuwe publicatie ende onder- houdinge des bestants in gants India, schortinge van wapenen ende alle acten van hostiliteijt int eijlant Ceijlon, tusschen den excellensten Heer Joan de Silva Tello ende Meneses, grave van Aveiras, vicereij ende capiteijn generael van India, raet van Staten van de Serenissimo heer coningh van Portugael, ende d'’E. heer Johan Mactsuijcker, gesant wegen d'Ho. Mogende Heeren Staten Generael der Vereenighde provintien, gecommitteert van den doorluchtigen Heer Anthonio van Diemen, Gouvernenr Generael van de Nederlantse natie.  In den name des Heeren amen. Alle ende een ijder, die het jegenwoordige instrument van overeencomingh ende verdrach der differenten, die tot noch toe het bestant ende d'schortinge van wapenen beleth hebben, zullen gien, zij cont ende kennelijek hoe dat int jaer van de geboorte onses Heeren Jesu Christi duijsent ses hondert vier en veertich op den 15 dach der maent November te Pangin in 'sconings huijs, op den oever van de rivier van Goa gelegen, met den Excelenten heer Johan de Silva Tello de Meneses, grave van Aveiras ende vicereij van India, Raedt van Staten van den doorluchtighsten ende onverwinne- lijeksten coningh van Portugael Johan de Vierde, zij overeen gecomen den E. heer Johan Maetsuieker, ambassadeur wegen d’'Hoogh Mogende Heeren Staten Generael der Vereenighde Nederlantsche provintien, gecommitteert van den door- lachtichsten heere Anthonio van Diemen, Gouverneur Generael der Nederlantse natie ende district in India, om het bestant met de Portugesen te stabileren, van welcke commissie dit van woort tot woort den inhout zij:  Anthonio van Diemen, Gouverneur Generael, ende de Raden van India wegen den staet der Vereenighde Nederlanden in Orienten, alle die deren sullen sien ofte hooren lesen saluijt. Alsoo tusschen ons in qualite voornoemt ende  En                                        Original from Digitized by Google                             PENN STATE  mt nn 
